Linear regression parameters:
-0.324574 -0.505574
-0.546399 -0.49077
-0.453236 -0.418414
-0.639627 -0.5883
-0.685677 -0.642119
-0.650509 -0.76007
-0.674198 -0.615222
-0.841744 -0.755655
-0.749577 -0.803364
-0.710361 -0.792596
-0.743207 -0.77359
-0.69636 -0.789226
-0.742742 -0.765602
-0.350387 -0.549543
-0.487409 -0.50252
-0.255897 -0.457895
-0.692976 -0.77171
-0.628015 -0.714868
-0.705053 -0.73279
-0.331475 -0.429937
-0.607047 -0.559773
-0.608573 -0.579375
-0.430676 -0.445659
-0.292459 -0.390323
0.00653595 -0.144108
-0.300222 -0.426033
-0.383033 -0.473717
-0.465778 -0.554226
-0.563319 -0.571265
-0.657609 -0.500994
-0.691716 -0.704852
-0.494509 -0.722184
-0.366511 -0.357979
-0.662984 -0.377887
-0.0212004 -0.00195788
-0.423111 -0.624009
-0.696161 -0.67615
-0.756942 -0.736058
0.0127733 -0.119285
0.255632 0.160502
0.308716 0.420003
0.214027 0.029086
0.577519 0.363321
-0.225971 0.0166871
-0.293388 -0.176002
-0.596895 -0.349292
-0.0283667 -0.251747
-0.761853 -0.724911
-0.804917 -0.463988
-0.782024 -0.697295
-0.751501 -0.42107
-0.29352 -0.403874
-0.585548 -0.508368
-0.341296 -0.500014
-0.771142 -0.655755
-0.79868 -0.780726
-0.849109 -0.62643
-0.771673 -0.752128
-0.785475 -0.735312
-0.482698 -0.622269
-0.599217 -0.497494
-0.673933 -0.556378
-0.625693 -0.544294
-0.564049 -0.685272
-0.714674 -0.695211
-0.542749 -0.480577
-0.321655 -0.316089
-0.344813 -0.466603
-0.404665 -0.659832
-0.487807 -0.59776
-0.609834 -0.709316
-0.623967 -0.647138
-0.427557 -0.423645
-0.573405 -0.52748
-0.360472 -0.484513
-0.443947 -0.471027
-0.324973 -0.396573
-0.238645 -0.297965
-0.122259 -0.315575
-0.263395 -0.272913
-0.0464815 -0.167361
-0.510235 -0.382519
-0.480774 -0.508148
-0.264523 -0.424167
-0.368833 -0.639029
-0.26877 -0.618342
-0.425102 -0.421843
-0.349192 -0.417875
-0.68508 -0.588806
-0.695896 -0.59405
-0.792442 -0.734656
-0.777778 -0.652299
-0.784546 -0.631687
-0.802661 -0.678065
-0.788594 -0.681839
-0.757274 -0.495507
-0.575926 -0.357058
-0.276932 -0.418681
-0.270495 -0.358205
-0.732059 -0.715525
-0.323646 -0.435071
-0.0330115 -0.0671021
0.264789 0.165678
-0.775323 -0.534864
-0.589728 -0.662721
-0.352112 -0.0878104
-0.0874224 -0.12048
-0.285359 -0.248546submatrix_1
-0.585466 -0.573698
-0.570769 -0.714582
-0.48221 -0.568635
0.19392 -0.0755905
-0.0226423 -0.244426
-0.0651007 -0.0693324
0.414188 -0.00101881
0.357473 0.15535
0.158057 -0.0500527
0.0102063 -0.0451899
-0.289326 -0.664552
-0.40125 -0.454453
-0.288321 -0.395874
-0.716735 -0.789825
-0.62692 -0.781684
-0.457275 -0.362392
-0.467952 -0.267093
-0.787394 -0.754784
-0.48579 -0.533749
-0.319851 -0.396405
-0.599849 -0.703766
-0.435229 -0.542391
-0.774707 -0.875743
-0.826775 -0.813572
-0.794931 -0.766061
-0.838081 -0.826199
-0.827529 -0.729521
-0.827592 -0.795706
-0.810508 -0.790372
-0.728794 -0.8656
-0.731684 -0.793723
-0.738467 -0.723111
-0.709575 -0.582898
-0.762208 -0.722167
-0.619131 -0.584208
-0.634143 -0.781659
-0.637409 -0.766619
-0.564488 -0.535284
-0.447916 -0.666453
-0.500612 -0.492641
-0.675784 -0.530186
-0.598279 -0.610969
-0.679364 -0.748975
-0.676475 -0.746187
-0.743806 -0.676288
-0.679239 -0.707233
-0.715102 -0.838299
-0.688095 -0.72598
-0.747386 -0.721008
-0.665609 -0.743226
-0.749772 -0.765777
-0.707942 -0.716982
-0.727161 -0.682448
-0.782307 -0.845735
-0.825205 -0.8269
-0.821813 -0.806432
-0.769745 -0.62348
-0.879408 -0.803773
-0.655497 -0.490574
-0.532582 -0.397525
-0.820431 -0.690015
-0.771441 -0.643216
-0.755551 -0.800307
-0.691863 -0.647833
-0.560406 -0.778451
-0.439312 -0.428187
-0.170116 -0.262428
0.417643 0.336698
0.189586 0.236218
-0.22589 0.0169082
-0.945043 -0.775464
-0.809566 -0.458732
-0.267657 -0.0965166
0.602487 0.444744
-0.129416 -0.125322
-0.517005 0.113637
-0.0395377 -0.211219
0.0433062 -0.103715
-0.285369 -0.140162
-0.32475 -0.210736
-0.573093 -0.15176
-0.435732 -0.378221
-0.387935 -0.14285
-0.647395 -0.768081
-0.674403 -0.417159
-0.286248 -0.288444
-0.647395 -0.488081
-0.637032 -0.571429
-0.841598 -0.842721
-0.826461 -0.822402
-0.776215 -0.898781
-0.743931 -0.627159
-0.845618 -0.826546
-0.848318 -0.965308
-0.743366 -0.798096
-0.821499 -0.802186
-0.815784 -0.846472
-0.894985 -0.761429
-0.45784 -0.394965
-0.638539 -0.455602
-0.532645 -0.703827
-0.622837 -0.56383
-0.591056 -0.681911
-0.581823 -0.49038
-0.693308 -0.455368
-0.444211 -0.557479
-0.548975 -0.526703
-0.593443 -0.644794
-0.375687 -0.418265
-0.39321 -0.472531
-0.551047 -0.458685
-0.584022 -0.605015
-0.436234 -0.54196
-0.504067 -0.712822
-0.592752 -0.68581
-0.69827 -0.745535
-0.686336 -0.631665
-0.776591 -0.731266
-0.794743 -0.730796
-0.70901 -0.567334
-0.758817 -0.711296
-0.725089 -0.733354
-0.807179 -0.822009
-0.817731 -0.768173
-0.794994 -0.725387
-0.658638 -0.58824
-0.561788 -0.454686
-0.375247 -0.44406
-0.686525 -0.70265
-0.15008 -0.224902
0.0651007 0.0102596
-0.349873 -0.33819
-0.0715071 -0.223412
-0.140408 -0.240439
-0.316584 -0.362105
-0.407594 -0.193925
-0.372986 -0.447703
-0.171246 -0.13785
-0.621895 -0.567889
-0.652734 -0.754706
-0.156172 -0.277545
-0.403574 -0.411166
-0.56185 -0.429181
-0.347549 -0.492637
0.0621487 -0.0318425
-0.291838 -0.140467
-0.521842 -0.524532
-0.805797 -0.792473
-0.84411 -0.76292
-0.820808 -0.833504
-0.463304 -0.392218
-0.877398 -0.792868
-0.763402 -0.736833
-0.817291 -0.810231
-0.863267 -0.77553
-0.689539 -0.843608
-0.872688 -0.798392
-0.786515 -0.80874
-0.767296 -0.689545
-0.75285 -0.580735
-0.821625 -0.716487
-0.788274 -0.747612
-0.709449 -0.707509
-0.696699 -0.79253
-0.773263 -0.771803
-0.793173 -0.764926
-0.800898 -0.818488
-0.788211 -0.814422
-0.592878 -0.575237
-0.777408 -0.697778
-0.645071 -0.549479
-0.582828 -0.497944
-0.265207 -0.632992
-0.643187 -0.653621
-0.621392 -0.688589
-0.673837 -0.551871
-0.548347 -0.497258
-0.674968 -0.722617
-0.720252 -0.629492
-0.462174 -0.470722
-0.341645 -0.490046
-0.514116 -0.636482
-0.307729 -0.362068
-0.213391 -0.494876
-0.3961 -0.5814
-0.616431 -0.56837
-0.556951 -0.509638
-0.703106 -0.647459
-0.722011 -0.689813
-0.686839 -0.787579
-0.716735 -0.668784
-0.858242 -0.771914
-0.77075 -0.821016
-0.741419 -0.809922
-0.751594 -0.791708
-0.693559 -0.80456
-0.763716 -0.789626
-0.345979 -0.547979
-0.516628 -0.501379
-0.23619 -0.448577
-0.692428 -0.783635
-0.617373 -0.725633
-0.72578 -0.764039
-0.31112 -0.424182
-0.605502 -0.563728
-0.572591 -0.578557
-0.449549 -0.442054
-0.301573 -0.392349
-0.0166128 -0.143161
-0.26056 -0.41885
-0.38247 -0.467981
-0.436862 -0.550897
-0.554376 -0.577526
-0.648777 -0.502186
-0.732123 -0.717543
-0.533649 -0.732818
-0.382596 -0.354378
-0.666049 -0.372782
-0.00160161 0.0116793
-0.440317 -0.630083
-0.710203 -0.685833
-0.754232 -0.747024
-0.0139748 -0.104957
0.185127 0.163343
0.29724 0.44087
0.114845 0.0424455
0.561725 0.361007
-0.202525 0.0273009
-0.248249 -0.16442
-0.593254 -0.340531
-0.0422385 -0.24464
-0.776529 -0.747698
-0.814088 -0.456493
-0.788085 -0.729602
-0.71774 -0.412143
-0.327199 -0.397425
-0.579123 -0.509349
-0.332726 -0.496737
-0.783752 -0.695924
-0.82778 -0.797455
-0.862199 -0.674839
-0.780234 -0.767284
-0.818987 -0.762767
-0.581258 -0.67548
-0.650975 -0.573849
-0.71661 -0.61959
-0.669504 -0.612035
-0.637848 -0.725802
-0.743366 -0.729538
-0.607386 -0.560988
-0.440819 -0.427021
-0.446786 -0.549668
-0.52404 -0.707325
-0.607135 -0.655573
-0.680118 -0.745039
-0.696134 -0.69171
-0.553999 -0.514293
-0.680369 -0.598195
-0.460478 -0.56427
-0.52919 -0.553294
-0.421725 -0.491495
-0.369846 -0.411341
-0.2713 -0.426482
-0.372735 -0.390668
-0.179914 -0.305443
-0.588795 -0.479574
-0.589046 -0.581109
-0.382031 -0.514148
-0.423986 -0.689326
-0.393839 -0.671809
-0.499607 -0.512047
-0.414879 -0.509688
-0.711836 -0.646624
-0.727727 -0.651171
-0.816412 -0.761573
-0.787834 -0.65661
-0.788274 -0.639433
-0.804415 -0.715243
-0.783437 -0.719992
-0.77879 -0.571802
-0.564425 -0.350922
-0.294539 -0.413683
-0.284175 -0.349755
-0.736017 -0.723536
-0.322677 -0.43519
-0.0234588 -0.0627335
0.23104 0.158224
-0.778664 -0.537155
-0.587853 -0.680531
-0.332349 -0.0992261
-0.0594479 -0.113147
-0.332601 -0.240809submatrix_2
-0.598777 -0.574516
-0.593328 -0.718858
-0.470848 -0.578197
0.204456 -0.0742654
-0.0613913 -0.23029
-0.086638 -0.0736683
0.392868 -0.0142244
0.380093 0.155782
0.151117 -0.0374548
0.0233699 -0.0282778
-0.303748 -0.668428
-0.428044 -0.453396
-0.297451 -0.393309
-0.713931 -0.797451
-0.626022 -0.789428
-0.445359 -0.356574
-0.47436 -0.260177
-0.798632 -0.769141
-0.486529 -0.54113
-0.350185 -0.392372
-0.611552 -0.716135
-0.426591 -0.536057
-0.771024 -0.885775
-0.83072 -0.826921
-0.832657 -0.800856
-0.861294 -0.847777
-0.857117 -0.771129
-0.862747 -0.824934
-0.819277 -0.804439
-0.782043 -0.882989
-0.774596 -0.827874
-0.782164 -0.765421
-0.760308 -0.65052
-0.820367 -0.768145
-0.674275 -0.652313
-0.716958 -0.818135
-0.707271 -0.806134
-0.638675 -0.611148
-0.55682 -0.721304
-0.572501 -0.574358
-0.742508 -0.60621
-0.671551 -0.67487
-0.704971 -0.790699
-0.737846 -0.788173
-0.791972 -0.727751
-0.74838 -0.755249
-0.768299 -0.86582
-0.728098 -0.770864
-0.785252 -0.766569
-0.72943 -0.784527
-0.78846 -0.803314
-0.712841 -0.763582
-0.75607 -0.73436
-0.828722 -0.872379
-0.847551 -0.851916
-0.84967 -0.838511
-0.783375 -0.63539
-0.909366 -0.833087
-0.671308 -0.502684
-0.528849 -0.394004
-0.829146 -0.70268
-0.79173 -0.653455
-0.771024 -0.815721
-0.709814 -0.665442
-0.625416 -0.795283
-0.466792 -0.437283
-0.167645 -0.25904
0.395048 0.32623
0.177938 0.223304
-0.259127 0.0195647
-0.949022 -0.78914
-0.814615 -0.461885
-0.286856 -0.0948883
0.567052 0.434016
-0.146818 -0.124074
-0.504995 0.11374
-0.102743 -0.222001
0.0487982 -0.0920544
-0.294242 -0.143643
-0.292305 -0.19172
-0.57014 -0.121269
-0.423503 -0.377062
-0.402494 -0.137757
-0.63474 -0.806219
-0.674517 -0.409975
-0.261851 -0.283842
-0.63474 -0.488648
-0.657686 -0.57834
-0.867591 -0.861453
-0.845371 -0.84323
-0.78059 -0.914362
-0.750681 -0.639378
-0.855543 -0.8426
-0.863535 -0.985513
-0.787734 -0.831678
-0.844887 -0.833932
-0.838288 -0.869436
-0.918205 -0.796085
-0.5501 -0.492562
-0.716958 -0.543149
-0.600836 -0.749689
-0.674517 -0.634322
-0.651874 -0.735064
-0.650905 -0.572698
-0.761155 -0.542832
-0.527335 -0.628941
-0.6325 -0.603499
-0.644306 -0.703568
-0.475268 -0.51183
-0.518314 -0.557761
-0.640007 -0.546141
-0.6503 -0.670149
-0.534903 -0.616187
-0.568142 -0.760483
-0.649815 -0.737389
-0.749894 -0.786606
-0.74608 -0.690757
-0.805957 -0.772811
-0.824181 -0.772329
-0.764243 -0.637986
-0.796089 -0.75824
-0.768542 -0.777607
-0.842708 -0.846275
-0.863595 -0.800284
-0.80626 -0.744644
-0.650481 -0.588761
-0.552522 -0.466445
-0.397651 -0.447398
-0.680693 -0.719578
-0.175395 -0.232916
0.0569716 0.010031
-0.373252 -0.346129
-0.0982019 -0.230948
-0.191863 -0.246879
-0.326936 -0.368614
-0.436096 -0.197861
-0.403766 -0.453791
-0.182721 -0.139289
-0.640371 -0.582494
-0.675002 -0.776167
-0.150814 -0.268251
-0.413513 -0.409084
-0.540776 -0.437321
-0.372707 -0.506966
0.0633287 -0.022403
-0.263426 -0.12837
-0.522976 -0.534698
-0.819277 -0.819029
-0.867712 -0.794144
-0.841739 -0.859099
-0.480232 -0.408164
-0.88636 -0.810937
-0.753406 -0.749845
-0.831931 -0.830903
-0.893746 -0.80546
-0.696616 -0.856834
-0.898529 -0.82137
-0.837743 -0.822338
-0.778047 -0.706999
-0.754011 -0.593426
-0.840225 -0.754743
-0.847309 -0.784944
-0.72271 -0.725088
-0.712115 -0.809546
-0.782588 -0.804188
-0.8085 -0.797742
-0.80959 -0.841129
-0.827269 -0.838521
-0.652358 -0.643262
-0.809893 -0.743465
-0.693225 -0.622534
-0.655749 -0.578878
-0.399225 -0.693883
-0.657504 -0.71026
-0.697705 -0.740034
-0.747836 -0.622802
-0.599746 -0.577645
-0.737785 -0.766211
-0.778289 -0.687859
-0.562996 -0.556117
-0.455833 -0.572717
-0.582854 -0.696033
-0.403403 -0.464421
-0.330084 -0.575568
-0.491312 -0.649173
-0.680935 -0.637022
-0.613671 -0.587743
-0.760974 -0.7032
-0.753769 -0.737072
-0.741902 -0.821614
-0.750015 -0.720385
-0.873585 -0.794695
-0.809832 -0.848772
-0.780408 -0.836219
-0.769147 -0.81723
-0.71048 -0.82987
-0.791911 -0.821189
-0.347521 -0.557223
-0.540413 -0.508966
-0.222316 -0.440675
-0.698916 -0.804135
-0.616456 -0.744041
-0.754495 -0.800525
-0.305806 -0.425085
-0.608646 -0.577104
-0.56566 -0.589144
-0.468426 -0.445857
-0.318339 -0.414023
-0.0400799 -0.151501
-0.241267 -0.413873
-0.375371 -0.467003
-0.422292 -0.54598
-0.564994 -0.589891
-0.655204 -0.520409
-0.754798 -0.742574
-0.551916 -0.756446
-0.374342 -0.360615
-0.671611 -0.397808
-0.00980808 -0.00650709
-0.476721 -0.652233
-0.731126 -0.710226
-0.776412 -0.772
-0.0386874 -0.109815
0.114791 0.147381
0.284616 0.435682
0.0162257 0.0382293
0.534419 0.350776
-0.199007 0.0274976
-0.211055 -0.160324
-0.592238 -0.341262
-0.0637525 -0.245169
-0.799721 -0.776387
-0.825513 -0.464683
-0.807592 -0.766315
-0.727372 -0.416596
-0.327299 -0.401674
-0.571351 -0.524669
-0.38082 -0.505535
-0.806381 -0.736985
-0.852213 -0.823341
-0.872556 -0.722576
-0.809106 -0.789275
-0.832294 -0.795523
-0.647999 -0.727486
-0.707635 -0.641797
-0.754495 -0.677847
-0.713386 -0.67393
-0.687534 -0.768625
-0.786523 -0.766612
-0.670461 -0.631943
-0.532482 -0.519105
-0.533632 -0.622441
-0.60132 -0.755545
-0.692741 -0.710544
-0.735485 -0.784308
-0.76164 -0.736416
-0.642187 -0.592177
-0.749894 -0.662106
-0.542956 -0.634731
-0.602955 -0.625563
-0.525277 -0.572098
-0.488285 -0.504816
-0.406975 -0.518494
-0.455954 -0.487164
-0.302416 -0.416223
-0.649392 -0.561546
-0.655628 -0.646371
-0.4677 -0.591393
-0.505842 -0.739232
-0.510565 -0.723578
-0.564933 -0.589367
-0.490949 -0.588396
-0.754253 -0.701037
-0.762729 -0.705281
-0.839438 -0.793622
-0.798874 -0.666273
-0.797966 -0.651399
-0.815826 -0.754024
-0.793667 -0.760085
-0.789853 -0.639426
-0.545801 -0.353851
-0.324454 -0.415027
-0.271538 -0.345246
-0.73603 -0.740236
-0.350003 -0.448705
-0.0199189 -0.0621997
0.187564 0.149827
-0.792396 -0.551629
-0.613429 -0.703689
-0.346068 -0.121119
-0.0680511 -0.10828
-0.381728 -0.235939submatrix_3
-0.58157 -0.567853
-0.605381 -0.709571
-0.44898 -0.574468
0.202416 -0.0695893
-0.0711097 -0.218768
-0.0824312 -0.071331
0.371539 -0.0155822
0.402235 0.16166
0.160398 -0.0276515
0.0515013 -0.0178213
-0.3196 -0.662894
-0.423886 -0.445223
-0.289545 -0.383112
-0.701672 -0.796029
-0.598669 -0.785891
-0.412915 -0.347123
-0.487147 -0.251407
-0.787284 -0.773199
-0.498176 -0.536404
-0.35228 -0.383659
-0.621371 -0.711615
-0.404044 -0.525067
-0.741939 -0.876628
-0.80555 -0.820572
-0.859006 -0.816565
-0.887835 -0.852418
-0.885034 -0.792372
-0.881007 -0.836119
-0.823349 -0.801782
-0.82224 -0.884452
-0.803216 -0.842375
-0.80695 -0.787241
-0.784132 -0.692956
-0.837997 -0.79244
-0.706282 -0.695051
-0.773103 -0.834327
-0.744857 -0.824883
-0.690292 -0.660361
-0.630708 -0.753004
-0.614368 -0.628626
-0.785241 -0.655668
-0.71667 -0.714058
-0.723907 -0.811339
-0.768901 -0.809064
-0.804383 -0.756928
-0.776954 -0.781292
-0.801406 -0.874568
-0.76219 -0.794288
-0.815412 -0.790556
-0.745908 -0.805136
-0.805958 -0.82076
-0.72519 -0.788379
-0.763649 -0.763631
-0.853812 -0.880095
-0.851186 -0.859309
-0.85708 -0.85118
-0.786058 -0.63
-0.920107 -0.843745
-0.668291 -0.496369
-0.522862 -0.383162
-0.823874 -0.699829
-0.788451 -0.646098
-0.766216 -0.810513
-0.719296 -0.665881
-0.57661 -0.797282
-0.473782 -0.433181
-0.158706 -0.246346
0.354906 0.326001
0.178723 0.22638
-0.270695 0.02773
-0.947769 -0.789891
-0.793761 -0.460229
-0.313939 -0.0894426
0.559628 0.431122
-0.147676 -0.118662
-0.496134 0.122127
-0.129118 -0.219677
0.0790464 -0.083352
-0.294739 -0.1408
-0.266085 -0.178682
-0.56879 -0.103387
-0.408363 -0.370051
-0.397333 -0.130626
-0.603863 -0.81667
-0.669867 -0.40001
-0.235097 -0.275335
-0.603863 -0.485611
-0.662572 -0.572923
-0.872195 -0.864325
-0.84144 -0.8476
-0.7668 -0.906278
-0.750284 -0.640856
-0.85994 -0.842374
-0.869336 -0.98199
-0.811911 -0.845637
-0.85959 -0.846534
-0.851828 -0.874786
-0.926585 -0.811741
-0.615243 -0.560024
-0.754603 -0.602293
-0.647574 -0.774359
-0.711184 -0.679157
-0.682472 -0.765131
-0.697995 -0.627418
-0.800881 -0.601928
-0.589332 -0.674631
-0.680371 -0.653562
-0.683756 -0.738383
-0.537743 -0.575984
-0.600362 -0.614905
-0.683231 -0.605136
-0.690584 -0.71029
-0.595752 -0.664123
-0.606373 -0.786026
-0.682064 -0.766324
-0.776137 -0.80696
-0.776312 -0.726226
-0.831052 -0.793907
-0.832045 -0.793432
-0.796796 -0.68284
-0.804091 -0.783435
-0.780222 -0.800354
-0.865017 -0.853006
-0.875463 -0.814041
-0.807184 -0.750732
-0.613376 -0.576503
-0.565522 -0.462529
-0.399551 -0.438237
-0.65802 -0.724092
-0.200782 -0.229577
0.0657407 0.0157023
-0.379417 -0.339312
-0.111785 -0.223173
-0.206618 -0.238183
-0.304893 -0.35825
-0.432056 -0.19522
-0.44011 -0.451186
-0.183041 -0.135372
-0.642497 -0.584855
-0.672668 -0.786382
-0.148901 -0.258893
-0.396283 -0.410009
-0.508389 -0.434992
-0.396808 -0.506333
0.0664994 -0.0138173
-0.232529 -0.11876
-0.531557 -0.536665
-0.83292 -0.828279
-0.877856 -0.807544
-0.863325 -0.866423
-0.468063 -0.406869
-0.893321 -0.814966
-0.73517 -0.74467
-0.83578 -0.835693
-0.906276 -0.817632
-0.686032 -0.853205
-0.907735 -0.828267
-0.849961 -0.829037
-0.781039 -0.71527
-0.762423 -0.596208
-0.840915 -0.774053
-0.866418 -0.802799
-0.7284 -0.730263
-0.722506 -0.812967
-0.78349 -0.818088
-0.809402 -0.812068
-0.798255 -0.847108
-0.84821 -0.845661
-0.698404 -0.686195
-0.82615 -0.768151
-0.717487 -0.669488
-0.705407 -0.632472
-0.480202 -0.730473
-0.676403 -0.743422
-0.739955 -0.768769
-0.783549 -0.668297
-0.637594 -0.630906
-0.771877 -0.788873
-0.811386 -0.722869
-0.628841 -0.613409
-0.515625 -0.62767
-0.626215 -0.731592
-0.479151 -0.535927
-0.414432 -0.629102
-0.549123 -0.691716
-0.727641 -0.680517
-0.660879 -0.639151
-0.792127 -0.735982
-0.782615 -0.763107
-0.773978 -0.836043
-0.781506 -0.749863
-0.877331 -0.80213
-0.830936 -0.85771
-0.794403 -0.844649
-0.769543 -0.825891
-0.719821 -0.837227
-0.811211 -0.833296
-0.362727 -0.552195
-0.534183 -0.513731
-0.190803 -0.42964
-0.703773 -0.809341
